event_id,station,file_name,method,snr_raw,snr,snr_gain,amp_ratio,delay_s,psd_1_5,psd_5_10,psd_10_20
AM.R5C4C.event.20260509T045330,R5C4C,AM.R5C4C.event.20260509T045330.mseed,p0_e06,6.291627358434936,5.560813974934819,-0.7308133835001174,0.5885785941518933,0.68,5.250482804371363,5.468493566069984,8.007415597514425
AM.R5C4C.event.20260509T045330,R5C4C,AM.R5C4C.event.20260509T045330.mseed,p01_e07,6.291627358434936,4.832250159103558,-1.459377199331378,0.5052965684817443,0.9,4.791458645054774,4.6644149852779835,7.78714224165656
AM.R5C4C.event.20260509T045330,R5C4C,AM.R5C4C.event.20260509T045330.mseed,p05_e16,6.291627358434936,2.804447508673694,-3.487179849761242,0.39563696548624155,,5.570466839452938,4.948416780612965,7.421053296940883
AM.R5C4C.event.20260516T145453,R5C4C,AM.R5C4C.event.20260516T145453.mseed,Raw,5.04786742440543,5.04786742440543,0.0,1.0,0.95,,,
AM.R5C4C.event.20260516T145453,R5C4C,AM.R5C4C.event.20260516T145453.mseed,Bandpass,5.04786742440543,3.9554921311645286,-1.0923752932409014,0.9493076873057482,0.94,0.1064909198232314,0.00045384559618821124,0.38993051816580415
AM.R5C4C.event.20260516T145453,R5C4C,AM.R5C4C.event.20260516T145453.mseed,Wiener,5.04786742440543,7.447776831403969,2.399909406998539,0.7126167195120653,-0.45,11.312686318216342,6.495750937194745,6.339947126027582
AM.R5C4C.event.20260516T145453,R5C4C,AM.R5C4C.event.20260516T145453.mseed,p0_e06,5.04786742440543,2.9424152759608297,-2.1054521484446003,0.47093745420175315,0.92,7.224564955113447,2.5012696290824907,6.8568770653784235
AM.R5C4C.event.20260516T145453,R5C4C,AM.R5C4C.event.20260516T145453.mseed,p01_e07,5.04786742440543,2.4993411855253047,-2.5485262388801253,0.5544954609399549,0.99,5.975351355063215,1.1127767737034207,5.215077469499774
AM.R5C4C.event.20260516T145453,R5C4C,AM.R5C4C.event.20260516T145453.mseed,p05_e16,5.04786742440543,2.45011773213979,-2.5977496922656402,0.5285184997682856,0.95,5.369685233090611,0.24794431267048633,4.899948034122399
AM.R5C4C.event.20260519T180610,R5C4C,AM.R5C4C.event.20260519T180610.mseed,Raw,-0.18210101034049966,-0.18210101034049966,0.0,1.0,,,,
AM.R5C4C.event.20260519T180610,R5C4C,AM.R5C4C.event.20260519T180610.mseed,Bandpass,-0.18210101034049966,-0.22196058390441145,-0.03985957356391179,0.9827828477185377,,0.029163078316504266,9.285628695735719e-05,0.26863259295332037
AM.R5C4C.event.20260519T180610,R5C4C,AM.R5C4C.event.20260519T180610.mseed,Wiener,-0.18210101034049966,2.830538571294494,3.012639581634994,0.014228105577534695,,30.377730185068614,87.15680473354605,43.728303326951625
AM.R5C4C.event.20260519T180610,R5C4C,AM.R5C4C.event.20260519T180610.mseed,p0_e06,-0.18210101034049966,-1.5336873026036721,-1.3515862922631725,0.46654917439402216,,7.748467154436979,7.270440129264602,3.5283943854462407
AM.R5C4C.event.20260519T180610,R5C4C,AM.R5C4C.event.20260519T180610.mseed,p01_e07,-0.18210101034049966,-1.1635017817595066,-0.981400771419007,0.47422818778403153,,8.356894492609642,6.894886355954466,2.0210497373404492
AM.R5C4C.event.20260519T180610,R5C4C,AM.R5C4C.event.20260519T180610.mseed,p05_e16,-0.18210101034049966,-0.9314881319682395,-0.7493871216277399,0.48950734043746186,,8.120754438832,6.784216794699792,2.7618334017166397
AM.R5C4C.event.20260525T220138,R5C4C,AM.R5C4C.event.20260525T220138.mseed,Raw,6.831724697955231,6.831724697955231,0.0,1.0,0.94,,,
AM.R5C4C.event.20260525T220138,R5C4C,AM.R5C4C.event.20260525T220138.mseed,Bandpass,6.831724697955231,4.372638725347694,-2.4590859726075367,0.6627023544828428,,0.1807949409279678,0.00038277906265032853,0.3564374873726464
AM.R5C4C.event.20260525T220138,R5C4C,AM.R5C4C.event.20260525T220138.mseed,Wiener,6.831724697955231,10.483030811906424,3.6513061139511933,0.775172752414875,0.22,8.21849696347398,7.61088227640199,7.207391297309603
AM.R5C4C.event.20260525T220138,R5C4C,AM.R5C4C.event.20260525T220138.mseed,p0_e06,6.831724697955231,6.915087551478303,0.08336285352307193,0.2816969680354858,,5.622651991259521,2.1442499011613694,5.963548442073375
AM.R5C4C.event.20260525T220138,R5C4C,AM.R5C4C.event.20260525T220138.mseed,p01_e07,6.831724697955231,5.764417228632505,-1.067307469322726,0.31511227211066806,,4.663056761006698,1.3342530313949805,5.431254294502408
AM.R5C4C.event.20260525T220138,R5C4C,AM.R5C4C.event.20260525T220138.mseed,p05_e16,6.831724697955231,4.670093002333314,-2.1616316956219173,0.4255645126027023,,4.038887843198597,0.6602903151660134,4.63235682879615
AM.R5C4C.event.20260530T213305,R5C4C,AM.R5C4C.event.20260530T213305.mseed,Raw,5.745218859291192,5.745218859291192,0.0,1.0,-0.04,,,
AM.R5C4C.event.20260530T213305,R5C4C,AM.R5C4C.event.20260530T213305.mseed,Bandpass,5.745218859291192,5.69575338854748,-0.0494654707437121,0.9750311655900267,-0.04,0.10084570206159638,0.00025865961143233803,0.4097109650313377
AM.R5C4C.event.20260530T213305,R5C4C,AM.R5C4C.event.20260530T213305.mseed,Wiener,5.745218859291192,8.064099611129143,2.31888075183795,0.612785855460922,-0.08,11.39225197002799,5.805167653075395,3.6719359251200587
AM.R5C4C.event.20260530T213305,R5C4C,AM.R5C4C.event.20260530T213305.mseed,p0_e06,5.745218859291192,6.044241895828258,0.29902303653706586,0.4453023569624647,-0.08,7.470066051469369,2.970102992181957,4.465339031937778
AM.R5C4C.event.20260530T213305,R5C4C,AM.R5C4C.event.20260530T213305.mseed,p01_e07,5.745218859291192,5.439697413134443,-0.3055214461567495,0.48790567258796547,-0.16,6.201481677603945,2.113069446706445,3.958704919818006
AM.R5C4C.event.20260530T213305,R5C4C,AM.R5C4C.event.20260530T213305.mseed,p05_e16,5.745218859291192,4.919742598343701,-0.8254762609474913,0.4009941888011904,-0.09,6.325984910034383,1.6580197065750355,3.4274000243653386
AM.R5C4C.event.20260531T214452,R5C4C,AM.R5C4C.event.20260531T214452.mseed,Raw,-0.8879461648085516,-0.8879461648085516,0.0,1.0,1.68,,,
AM.R5C4C.event.20260531T214452,R5C4C,AM.R5C4C.event.20260531T214452.mseed,Bandpass,-0.8879461648085516,-0.939443262264118,-0.05149709745556641,0.9700804907716492,1.65,0.5721216733845541,0.0003136476063656482,0.5520851997546361
AM.R5C4C.event.20260531T214452,R5C4C,AM.R5C4C.event.20260531T214452.mseed,Wiener,-0.8879461648085516,2.7147429699863057,3.6026891347948573,0.08643041222939833,,42.53761095474786,26.67603214383134,21.684245438108494
AM.R5C4C.event.20260531T214452,R5C4C,AM.R5C4C.event.20260531T214452.mseed,p0_e06,-0.8879461648085516,-2.863138461939661,-1.9751922971311093,0.4916618078538525,1.63,4.351915197373022,2.320768811952995,7.158569411837417
AM.R5C4C.event.20260531T214452,R5C4C,AM.R5C4C.event.20260531T214452.mseed,p01_e07,-0.8879461648085516,-2.2997824109685046,-1.411836246159953,0.6868858305649389,1.63,4.023853629542407,1.6333816812088713,6.70227677349067
AM.R5C4C.event.20260531T214452,R5C4C,AM.R5C4C.event.20260531T214452.mseed,p05_e16,-0.8879461648085516,-2.224177808750297,-1.3362316439417454,0.5649144715002158,1.64,4.8468281264999575,2.324712036502915,7.511395819191112
AM.R663D.event.20250924T222821,R663D,AM.R663D.event.20250924T222821.mseed,Raw,4.144283745958305,4.144283745958305,0.0,1.0,,,,
AM.R663D.event.20250924T222821,R663D,AM.R663D.event.20250924T222821.mseed,Bandpass,4.144283745958305,1.6335608379299664,-2.510722908028338,0.5416866204386142,-1.71,0.13252877260127824,0.00030783947361109003,1.3186914304941013
AM.R663D.event.20250924T222821,R663D,AM.R663D.event.20250924T222821.mseed,Wiener,4.144283745958305,19.916723779591347,15.772440033633043,0.38167579499530474,0.44,8.387011496870912,19.649720305421337,17.095821614610568
AM.R663D.event.20250924T222821,R663D,AM.R663D.event.20250924T222821.mseed,p0_e06,4.144283745958305,8.329459115757976,4.185175369799671,0.33140712264649985,0.74,6.756145982146293,10.578635663401407,13.525628286157746
AM.R663D.event.20250924T222821,R663D,AM.R663D.event.20250924T222821.mseed,p01_e07,4.144283745958305,5.160179487214575,1.0158957412562701,0.34749850362947765,1.58,1.7259021011351319,5.766321355326962,9.8286051379362
