case_id,event_template,station_template,noise_files,station_noise,onset_s,target_snr_db,method,recovery_fraction,background_suppression_db,clean_snr_abs,identity_clean_snr_abs,clean_snr_gain_vs_identity,amp_ratio_clean,lag_s,corr_z
6,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,5.0,OracleRecovery90,0.9,19.999999849275717,24.999999645075327,4.999999782147968,19.99999986292736,0.9943761229515076,0.0,0.9976257619409309
7,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,-5.0,Identity,0.0,-3.4137192315987033e-13,-5.0000000612121696,-5.0000000612121696,0.0,1.1954882144927979,0.0,0.4276771623466083
7,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,-5.0,OracleRecovery30,0.3,3.098039315063934,-1.9019607347896959,-5.0000000612121696,3.098039326422474,1.048412561416626,0.0,0.5610092770610066
7,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,-5.0,OracleRecovery50,0.5,6.02059991327894,1.0205998460905854,-5.0000000612121696,6.0205999073027545,0.966549277305603,0.0,0.688927644350302
7,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,-5.0,OracleRecovery70,0.7,10.457574569035788,5.457574491824819,-5.0000000612121696,10.457574553036988,0.9810430407524109,0.0,0.8460334015853502
7,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,-5.0,OracleRecovery90,0.9,19.99999987463221,14.999999804548882,-5.0000000612121696,19.99999986576105,0.9963731169700623,0.0,0.9787164185641615
8,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,0.0,Identity,0.0,-6.084906313951455e-13,-1.3113993560455105e-07,-1.3113993560455105e-07,0.0,0.9897100329399109,0.0,0.6452645149436486
8,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,0.0,OracleRecovery30,0.3,3.098039336155061,3.0980391900846076,-1.3113993560455105e-07,3.0980393212245434,0.9735405445098877,0.0,0.7704169479408502
8,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,0.0,OracleRecovery50,0.5,6.020599913278408,6.020599772102844,-1.3113993560455105e-07,6.020599903242779,0.982551634311676,0.0,0.8610796993801858
8,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,0.0,OracleRecovery70,0.7,10.457574542140105,10.45757440374305,-1.3113993560455105e-07,10.457574534882987,0.9915628433227539,0.0,0.9426915002068587
